city,week,rides_thousands,population_m,income_k,drivers_k,lyft_share_pct,is_treated_unit,post_period
Nashville,30,89.1857344631453,2.1027033068231193,80.58814039568102,3.5590580640256597,44.680788251921726,0,1
Nashville,31,88.8954770411574,2.1027033068231193,80.58814039568102,3.5590580640256597,44.680788251921726,0,1
Nashville,32,88.00331865316198,2.1027033068231193,80.58814039568102,3.5590580640256597,44.680788251921726,0,1
Charlotte,1,81.70008770090156,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,2,77.77215988549398,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,3,80.08443573449341,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,4,80.87586863312579,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,5,81.86046997105146,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,6,83.09260603333036,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,7,82.32060108065836,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,8,80.92878683819805,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,9,82.30236561898316,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,10,80.06469216921255,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,11,83.44453878154263,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,12,81.6908421597209,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,13,81.2201015695317,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,14,81.41174042899755,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,15,82.25497895637173,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,16,82.00727064243226,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,17,85.37650448629368,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,18,81.91679517205947,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,19,82.96774184130456,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,20,83.11227242421894,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,0
Charlotte,21,83.26253909680388,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,22,83.44502758385944,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,23,82.95073711968824,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,24,82.97852354895925,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,25,82.79401994703063,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,26,82.19280301361428,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,27,84.38818074924724,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,28,85.45986417035124,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,29,83.77691158030103,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,30,83.90827450266364,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,31,84.34883315432901,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Charlotte,32,84.3258448600295,1.3655325674545153,72.16156916224878,7.708459114711205,47.325516085768875,0,1
Columbus,1,89.97985152347401,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,2,93.49150486074825,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,3,92.53017508737291,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,4,91.29934118966631,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,5,92.65998133615176,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,6,91.92722649516507,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,7,92.34941030225434,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,8,93.19013182019889,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,9,94.04693261267339,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,10,94.87680417739348,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,11,95.24806656104279,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,12,93.05474477338682,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,13,92.90367691294374,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,14,93.77289222461037,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,15,93.95738707704992,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,16,93.07230895137012,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,17,93.35880487642224,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,18,95.22930368680896,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,19,96.37353643879287,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,20,94.28157420424894,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,0
Columbus,21,93.92581696910953,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,22,94.51332977435493,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,23,93.8092175903399,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,24,94.82592909855678,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,25,95.81030819206525,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,26,95.35576366839672,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,27,97.08486833877788,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,28,95.93444086096846,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,29,96.48071865510502,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,30,95.87486618341255,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,31,97.78217407017637,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Columbus,32,94.88656049965607,2.2889154238050415,77.59777282367108,4.722912188610609,36.062052143841896,0,1
Indianapolis,1,92.70873877423843,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,2,91.81462197178247,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,3,94.36457659101272,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,4,94.54343513014634,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,5,93.05412727098278,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,6,95.81278436456289,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,7,93.6163332678316,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,8,92.46299583866065,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,9,93.9356029767953,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,10,94.85507299452799,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,11,94.29177796468622,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,12,97.44167310243935,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,13,95.89951236353463,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,14,97.1005837090661,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,15,96.83611091430782,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,16,93.30010676855619,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,17,95.01973805460052,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,18,92.34886555835128,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,19,94.99737229951035,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,20,97.26117348953915,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,0
Indianapolis,21,95.06119506747139,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,22,95.4590222570393,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,23,96.76440938363034,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,24,97.46782818402711,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,25,96.24547232164024,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,26,96.51607377207053,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,27,97.94382642560187,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,28,97.4279188044357,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,29,96.93070425726202,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,30,97.80045257330455,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,31,97.66439419237912,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Indianapolis,32,98.02860789079747,1.9342096639306008,60.24461662958434,10.037767936190125,39.905941858351284,0,1
Raleigh,1,78.15360736353183,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,2,75.53588043695818,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,3,75.40441451583288,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,4,77.89848689830035,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,5,75.50528917247432,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,6,78.56599731618134,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,7,76.4190925779143,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,8,76.89073736702176,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,9,77.83248388273769,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,10,78.55786157986435,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,11,78.44852832737011,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,12,77.15776751906174,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,13,77.11241534277121,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,14,78.11909712063462,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,15,78.01379283204626,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,16,77.2314022166922,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,17,78.64500363517725,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,18,79.4950734895624,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,19,78.65193799133728,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,20,80.4789296058298,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,0
Raleigh,21,79.24449250049794,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,22,78.71515434440113,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,23,79.17238781328633,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,24,78.52999810476673,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,25,78.11457238361623,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,26,80.07396415896825,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,27,78.62822956429554,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,28,79.37217957857287,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,29,79.8450898809227,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,30,80.56425495438752,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,31,80.80552432930175,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Raleigh,32,80.46719819676196,0.607190165352829,86.74001504898084,7.245823026467969,24.89289493446801,0,1
Sacramento,1,121.99273989094218,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,2,124.21239783779177,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,3,123.67966178391133,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,4,124.62669201332064,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,5,126.09990047100469,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,6,126.02609822532965,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,7,125.47470539746627,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,8,125.96722083269499,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,9,123.72421923491821,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,10,125.89415003463058,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,11,126.55972201053862,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,12,125.11295633249573,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,13,126.5962941980908,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,14,125.80331757422903,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,15,127.61091717742792,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,16,127.89041161907414,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,17,126.06856936341141,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,18,128.6158161827737,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,19,126.78221271968131,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,20,129.63464254560043,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,0
Sacramento,21,126.72044401796289,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,22,127.53681665264853,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,23,127.86613637770068,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,24,126.85935381836072,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,25,125.83985364187458,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,26,127.1007843397448,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,27,129.5058358791269,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,28,127.96590914676773,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,29,128.11826114744105,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,30,130.4804713599309,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,31,129.40255442643098,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Sacramento,32,129.80307910613593,2.546369173600863,83.4042082168545,11.992138352694049,24.00855257375907,0,1
Kansas City,1,106.37678014465445,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,2,104.41854019039032,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,3,105.8071131828188,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,4,105.98770202313797,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,5,105.76680181771766,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,6,104.79580358182277,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,7,106.81397745963756,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,8,104.41728635766097,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,9,105.43296163517233,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,10,105.73623597971927,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,11,106.36288372815832,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,12,108.0167528689164,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,13,109.1454582714957,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,14,109.37419614286641,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,15,108.42495300755,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,16,108.13507439469062,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,17,104.95358311320055,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,18,109.26358532859209,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,19,111.21217763364042,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,20,108.75089347258061,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,0
Kansas City,21,108.6382889311059,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,22,109.34587674561332,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,23,109.53179605595754,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,24,108.96934135520688,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,25,108.50886271413393,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,26,109.54155280499343,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,27,107.6112947019359,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,28,107.14852990143592,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,29,111.19056812225607,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,30,109.1577681569873,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,31,110.71658832511942,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Kansas City,32,111.87295454072982,2.0745073443787767,78.47049037417176,10.403181224026989,43.39410366266651,0,1
Cincinnati,1,81.39883907413297,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,2,79.42043140421423,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,3,80.62420749001627,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,4,78.98519828101232,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,5,80.40901493290279,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,6,81.93972299581358,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,7,80.87293414303879,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,8,77.56285949733152,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,9,78.43298656615158,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,10,80.32259996992005,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,11,83.03439264576225,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,12,81.82340496799962,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,13,81.90403040341825,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,14,80.30534203431931,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,15,82.21022063636548,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,16,79.45429588046414,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,17,82.74470127454782,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
Cincinnati,18,83.89959110054598,2.1293414716092984,53.369464437634605,5.748399696584492,36.48836721500964,0,0
